"Chromosome","Gene","Position","Strand","CX","PerMeth_S1","Meth_S1","UnMeth_S1","PerMeth_S2","Meth_S2","UnMeth_S2","PerMeth_S3","Meth_S3","UnMeth_S3","PerMeth_S4","Meth_S4","UnMeth_S4","NAs","Zeroth_pos","Zoom_co","Target_info"
"NC_003070.9","AT1G01640",229346,"+","CHH",0,0,14,0,0,4,NA,0,0,0,0,7,3,3284,2,"T"
"NC_003070.9","AT1G01640",229347,"+","CHH",0,0,13,0,0,4,NA,0,0,13,1,7,3,3283,2,"T"
"NC_003070.9","AT1G01640",229351,"+","CG",8,1,12,0,0,3,NA,0,0,0,0,8,3,3279,2,"T"
"NC_003070.9","AT1G01640",229352,"-","CG",0,0,8,0,0,7,0,0,1,0,0,2,0,3278,2,"T"
"NC_003070.9","AT1G01640",229357,"+","CHH",0,0,14,0,0,4,NA,0,0,0,0,8,3,3273,2,"T"
"NC_003070.9","AT1G01640",229363,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,2,0,3267,2,"T"
"NC_003070.9","AT1G01640",229372,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,2,0,3258,2,"T"
"NC_003070.9","AT1G01640",229377,"+","CHH",0,0,14,0,0,4,NA,0,0,0,0,8,3,3253,2,"T"
"NC_003070.9","AT1G01640",229380,"+","CHH",0,0,14,0,0,4,NA,0,0,0,0,8,3,3250,2,"T"
"NC_003070.9","AT1G01640",229381,"+","CHG",0,0,14,0,0,4,NA,0,0,0,0,8,3,3249,2,"T"
"NC_003070.9","AT1G01640",229383,"-","CHG",0,0,8,0,0,7,0,0,1,0,0,2,0,3247,2,"T"
"NC_003070.9","AT1G01640",229388,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,2,0,3242,2,"T"
"NC_003070.9","AT1G01640",229393,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,2,0,3237,2,"T"
"NC_003070.9","AT1G01640",229398,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,2,0,3232,2,"T"
"NC_003070.9","AT1G01640",229405,"-","CHH",0,0,8,0,0,7,NA,0,0,0,0,2,3,3225,2,"T"
"NC_003070.9","AT1G01640",229406,"+","CHH",0,0,14,0,0,4,NA,0,0,0,0,8,3,3224,2,"T"
"NC_003070.9","AT1G01640",229407,"+","CHH",0,0,13,0,0,4,NA,0,0,0,0,8,3,3223,2,"T"
"NC_003070.9","AT1G01640",229408,"+","CHH",8,1,12,0,0,4,NA,0,0,0,0,8,3,3222,2,"T"
"NC_003070.9","AT1G01640",229413,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,3217,2,"T"
"NC_003070.9","AT1G01640",229418,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,3212,2,"T"
"NC_003070.9","AT1G01640",229419,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,3211,2,"T"
"NC_003070.9","AT1G01640",229424,"-","CHH",0,0,8,0,0,7,100,1,0,0,0,3,0,3206,2,"T"
"NC_003070.9","AT1G01640",229425,"+","CHG",7,1,13,0,0,4,NA,0,0,0,0,8,3,3205,2,"T"
"NC_003070.9","AT1G01640",229427,"-","CHG",0,0,8,0,0,7,0,0,1,33,1,2,0,3203,2,"T"
"NC_003070.9","AT1G01640",229428,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,3202,2,"T"
"NC_003070.9","AT1G01640",229430,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,3200,2,"T"
"NC_003070.9","AT1G01640",229431,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,3199,2,"T"
"NC_003070.9","AT1G01640",229433,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,3197,2,"T"
"NC_003070.9","AT1G01640",229434,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,3196,2,"T"
"NC_003070.9","AT1G01640",229437,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,3193,2,"T"
"NC_003070.9","AT1G01640",229440,"+","CHG",0,0,14,0,0,4,NA,0,0,0,0,8,3,3190,2,"T"
"NC_003070.9","AT1G01640",229442,"-","CHG",0,0,8,0,0,7,0,0,1,0,0,3,0,3188,2,"T"
"NC_003070.9","AT1G01640",229445,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,3185,2,"T"
"NC_003070.9","AT1G01640",229450,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,3180,2,"T"
"NC_003070.9","AT1G01640",229451,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,3179,2,"T"
"NC_003070.9","AT1G01640",229453,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,3177,2,"T"
"NC_003070.9","AT1G01640",229454,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,3176,2,"T"
"NC_003070.9","AT1G01640",229458,"+","CHG",0,0,14,0,0,4,NA,0,0,0,0,8,3,3172,2,"T"
"NC_003070.9","AT1G01640",229460,"-","CHG",0,0,9,14,1,6,0,0,1,0,0,3,0,3170,2,"T"
"NC_003070.9","AT1G01640",229462,"-","CHH",0,0,9,0,0,7,0,0,1,0,0,3,0,3168,2,"T"
"NC_003070.9","AT1G01640",229464,"-","CHH",0,0,9,0,0,7,0,0,1,0,0,3,0,3166,2,"T"
"NC_003070.9","AT1G01640",229465,"+","CG",0,0,13,0,0,4,NA,0,0,0,0,8,3,3165,2,"T"
"NC_003070.9","AT1G01640",229466,"-","CG",0,0,9,0,0,7,0,0,1,0,0,3,0,3164,2,"T"
"NC_003070.9","AT1G01640",229467,"+","CG",0,0,13,0,0,4,NA,0,0,0,0,8,3,3163,2,"T"
"NC_003070.9","AT1G01640",229468,"-","CG",0,0,9,0,0,7,0,0,1,0,0,3,0,3162,2,"T"
"NC_003070.9","AT1G01640",229470,"-","CHH",0,0,9,0,0,7,0,0,1,0,0,3,0,3160,2,"T"
"NC_003070.9","AT1G01640",229472,"+","CHH",0,0,14,0,0,4,NA,0,0,0,0,8,3,3158,2,"T"
"NC_003070.9","AT1G01640",229473,"+","CHG",0,0,14,0,0,4,NA,0,0,0,0,8,3,3157,2,"T"
"NC_003070.9","AT1G01640",229475,"-","CHG",0,0,9,14,1,6,0,0,1,0,0,3,0,3155,2,"T"
"NC_003070.9","AT1G01640",229476,"-","CHH",0,0,9,0,0,6,0,0,1,0,0,3,0,3154,2,"T"
"NC_003070.9","AT1G01640",229478,"+","CHH",0,0,14,0,0,4,NA,0,0,0,0,8,3,3152,2,"T"
"NC_003070.9","AT1G01640",229482,"-","CHH",0,0,9,0,0,7,0,0,1,0,0,3,0,3148,2,"T"
"NC_003070.9","AT1G01640",229487,"-","CHH",0,0,9,0,0,7,0,0,1,0,0,3,0,3143,2,"T"
"NC_003070.9","AT1G01640",229488,"-","CHH",0,0,9,0,0,7,0,0,1,0,0,3,0,3142,2,"T"
"NC_003070.9","AT1G01640",229489,"+","CHH",0,0,14,0,0,4,NA,0,0,0,0,8,3,3141,2,"T"
"NC_003070.9","AT1G01640",229492,"+","CHH",0,0,14,0,0,4,NA,0,0,0,0,8,3,3138,2,"T"
"NC_003070.9","AT1G01640",229495,"+","CG",0,0,13,0,0,4,NA,0,0,0,0,8,3,3135,2,"T"
"NC_003070.9","AT1G01640",229496,"-","CG",0,0,9,14,1,6,0,0,1,0,0,3,0,3134,2,"T"
"NC_003070.9","AT1G01640",229499,"-","CHH",0,0,9,0,0,7,0,0,1,0,0,3,0,3131,2,"T"
"NC_003070.9","AT1G01640",229503,"+","CHH",0,0,14,0,0,4,NA,0,0,0,0,8,3,3127,2,"T"
"NC_003070.9","AT1G01640",229511,"+","CHH",0,0,13,0,0,4,NA,0,0,0,0,8,3,3119,2,"T"
"NC_003070.9","AT1G01640",229512,"+","CHG",8,1,12,0,0,4,NA,0,0,0,0,8,3,3118,2,"T"
"NC_003070.9","AT1G01640",229514,"-","CHG",0,0,9,14,1,6,0,0,1,0,0,3,0,3116,2,"T"
"NC_003070.9","AT1G01640",229516,"+","CHH",0,0,13,0,0,4,NA,0,0,0,0,8,3,3114,2,"T"
"NC_003070.9","AT1G01640",229519,"-","CHH",0,0,9,0,0,6,0,0,1,0,0,2,0,3111,2,"T"
"NC_003070.9","AT1G01640",229520,"-","CHH",0,0,9,0,0,7,0,0,1,0,0,3,0,3110,2,"T"
"NC_003070.9","AT1G01640",229523,"-","CHH",0,0,9,0,0,7,0,0,1,0,0,3,0,3107,2,"T"
"NC_003070.9","AT1G01640",229525,"-","CHH",0,0,9,0,0,7,0,0,1,0,0,3,0,3105,2,"T"
"NC_003070.9","AT1G01640",229528,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,3102,2,"T"
"NC_003070.9","AT1G01640",229529,"+","CHH",0,0,13,0,0,4,NA,0,0,0,0,8,3,3101,2,"T"
"NC_003070.9","AT1G01640",229532,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,3098,2,"T"
"NC_003070.9","AT1G01640",229533,"+","CHH",0,0,13,0,0,4,NA,0,0,0,0,8,3,3097,2,"T"
"NC_003070.9","AT1G01640",229535,"+","CHH",0,0,13,0,0,4,NA,0,0,0,0,8,3,3095,2,"T"
"NC_003070.9","AT1G01640",229536,"+","CHH",0,0,13,0,0,4,NA,0,0,0,0,8,3,3094,2,"T"
"NC_003070.9","AT1G01640",229537,"+","CHH",0,0,13,0,0,4,NA,0,0,0,0,8,3,3093,2,"T"
"NC_003070.9","AT1G01640",229541,"-","CHH",0,0,7,0,0,7,0,0,1,0,0,3,0,3089,2,"T"
"NC_003070.9","AT1G01640",229542,"-","CHH",0,0,7,0,0,7,0,0,1,0,0,3,0,3088,2,"T"
"NC_003070.9","AT1G01640",229543,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,3087,2,"T"
"NC_003070.9","AT1G01640",229544,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,3086,2,"T"
"NC_003070.9","AT1G01640",229545,"+","CHH",0,0,13,0,0,4,NA,0,0,0,0,8,3,3085,2,"T"
"NC_003070.9","AT1G01640",229547,"+","CHH",0,0,13,0,0,4,NA,0,0,0,0,8,3,3083,2,"T"
"NC_003070.9","AT1G01640",229551,"+","CHH",0,0,13,0,0,4,NA,0,0,0,0,9,3,3079,2,"T"
"NC_003070.9","AT1G01640",229552,"+","CHG",0,0,11,0,0,4,NA,0,0,0,0,9,3,3078,2,"T"
"NC_003070.9","AT1G01640",229554,"-","CHG",0,0,8,0,0,7,0,0,1,0,0,3,0,3076,2,"T"
"NC_003070.9","AT1G01640",229557,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,3073,2,"T"
"NC_003070.9","AT1G01640",229558,"+","CHG",0,0,13,0,0,4,NA,0,0,0,0,9,3,3072,2,"T"
"NC_003070.9","AT1G01640",229560,"-","CHG",0,0,8,14,1,6,0,0,1,0,0,3,0,3070,2,"T"
"NC_003070.9","AT1G01640",229562,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,3068,2,"T"
"NC_003070.9","AT1G01640",229566,"-","CHH",0,0,8,0,0,6,0,0,1,0,0,3,0,3064,2,"T"
"NC_003070.9","AT1G01640",229567,"+","CHH",0,0,12,0,0,4,NA,0,0,0,0,9,3,3063,2,"T"
"NC_003070.9","AT1G01640",229572,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,3058,2,"T"
"NC_003070.9","AT1G01640",229575,"+","CHH",0,0,13,0,0,4,NA,0,0,0,0,9,3,3055,2,"T"
"NC_003070.9","AT1G01640",229579,"+","CG",0,0,13,0,0,4,NA,0,0,0,0,9,3,3051,2,"T"
"NC_003070.9","AT1G01640",229580,"-","CG",0,0,6,0,0,7,0,0,1,0,0,3,0,3050,2,"T"
"NC_003070.9","AT1G01640",229581,"+","CHH",0,0,13,0,0,4,NA,0,0,0,0,9,3,3049,2,"T"
"NC_003070.9","AT1G01640",229586,"+","CHH",0,0,13,0,0,4,NA,0,0,0,0,9,3,3044,2,"T"
"NC_003070.9","AT1G01640",229589,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,3041,2,"T"
"NC_003070.9","AT1G01640",229592,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,3038,2,"T"
"NC_003070.9","AT1G01640",229594,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,3036,2,"T"
"NC_003070.9","AT1G01640",229598,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,3032,2,"T"
"NC_003070.9","AT1G01640",229599,"+","CHH",0,0,13,0,0,4,NA,0,0,11,1,8,3,3031,2,"T"
"NC_003070.9","AT1G01640",229602,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,3028,2,"T"
"NC_003070.9","AT1G01640",229603,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,3027,2,"T"
"NC_003070.9","AT1G01640",229605,"+","CHH",0,0,13,0,0,4,NA,0,0,0,0,9,3,3025,2,"T"
"NC_003070.9","AT1G01640",229608,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,3022,2,"T"
"NC_003070.9","AT1G01640",229610,"+","CHH",0,0,13,0,0,4,NA,0,0,0,0,9,3,3020,2,"T"
"NC_003070.9","AT1G01640",229613,"-","CHH",0,0,8,0,0,6,0,0,1,0,0,3,0,3017,2,"T"
"NC_003070.9","AT1G01640",229616,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,3014,2,"T"
"NC_003070.9","AT1G01640",229617,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,3013,2,"T"
"NC_003070.9","AT1G01640",229618,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,3012,2,"T"
"NC_003070.9","AT1G01640",229620,"+","CG",0,0,12,0,0,3,NA,0,0,0,0,9,3,3010,2,"T"
"NC_003070.9","AT1G01640",229621,"-","CG",0,0,7,0,0,7,0,0,1,0,0,2,0,3009,2,"T"
"NC_003070.9","AT1G01640",229623,"+","CHH",0,0,14,0,0,4,NA,0,0,0,0,9,3,3007,2,"T"
"NC_003070.9","AT1G01640",229624,"+","CHH",0,0,13,25,1,3,NA,0,0,0,0,9,3,3006,2,"T"
"NC_003070.9","AT1G01640",229628,"+","CG",0,0,12,0,0,4,NA,0,0,0,0,9,3,3002,2,"T"
"NC_003070.9","AT1G01640",229629,"-","CG",0,0,7,17,1,5,0,0,1,0,0,3,0,3001,2,"T"
"NC_003070.9","AT1G01640",229630,"+","CHG",0,0,14,0,0,4,NA,0,0,0,0,9,3,3000,2,"T"
"NC_003070.9","AT1G01640",229632,"-","CHG",0,0,8,0,0,7,0,0,1,0,0,3,0,2998,2,"T"
"NC_003070.9","AT1G01640",229635,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,2995,2,"T"
"NC_003070.9","AT1G01640",229636,"+","CHH",0,0,14,0,0,4,NA,0,0,0,0,9,3,2994,2,"T"
"NC_003070.9","AT1G01640",229637,"+","CHH",0,0,14,0,0,3,NA,0,0,0,0,9,3,2993,2,"T"
"NC_003070.9","AT1G01640",229641,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,2989,2,"T"
"NC_003070.9","AT1G01640",229642,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,2988,2,"T"
"NC_003070.9","AT1G01640",229643,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,2987,2,"T"
"NC_003070.9","AT1G01640",229646,"+","CHG",0,0,14,0,0,4,NA,0,0,0,0,9,3,2984,2,"T"
"NC_003070.9","AT1G01640",229648,"-","CHG",0,0,8,0,0,6,0,0,1,0,0,3,0,2982,2,"T"
"NC_003070.9","AT1G01640",229650,"+","CHH",0,0,14,0,0,4,NA,0,0,0,0,9,3,2980,2,"T"
"NC_003070.9","AT1G01640",229655,"+","CHH",0,0,14,0,0,4,NA,0,0,0,0,9,3,2975,2,"T"
"NC_003070.9","AT1G01640",229656,"+","CHH",0,0,14,0,0,4,NA,0,0,0,0,9,3,2974,2,"T"
"NC_003070.9","AT1G01640",229657,"+","CHH",0,0,14,0,0,4,NA,0,0,0,0,9,3,2973,2,"T"
"NC_003070.9","AT1G01640",229660,"+","CHH",0,0,14,0,0,4,NA,0,0,0,0,9,3,2970,2,"T"
"NC_003070.9","AT1G01640",229661,"+","CHH",0,0,14,0,0,4,NA,0,0,0,0,9,3,2969,2,"T"
"NC_003070.9","AT1G01640",229665,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,2965,2,"T"
"NC_003070.9","AT1G01640",229666,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,2964,2,"T"
"NC_003070.9","AT1G01640",229667,"+","CHH",0,0,14,0,0,4,NA,0,0,0,0,9,3,2963,2,"T"
"NC_003070.9","AT1G01640",229670,"+","CHH",0,0,14,0,0,4,NA,0,0,0,0,9,3,2960,2,"T"
"NC_003070.9","AT1G01640",229671,"+","CHH",0,0,14,0,0,4,NA,0,0,0,0,9,3,2959,2,"T"
"NC_003070.9","AT1G01640",229672,"+","CHG",0,0,14,0,0,4,NA,0,0,0,0,9,3,2958,2,"T"
"NC_003070.9","AT1G01640",229674,"-","CHG",0,0,8,0,0,7,0,0,1,0,0,3,0,2956,2,"T"
"NC_003070.9","AT1G01640",229676,"+","CG",0,0,14,0,0,4,NA,0,0,0,0,8,3,2954,2,"T"
"NC_003070.9","AT1G01640",229677,"-","CG",0,0,8,0,0,7,0,0,1,0,0,3,0,2953,2,"T"
"NC_003070.9","AT1G01640",229679,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,2951,2,"T"
"NC_003070.9","AT1G01640",229682,"+","CHH",0,0,14,0,0,4,NA,0,0,0,0,9,3,2948,2,"T"
"NC_003070.9","AT1G01640",229685,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,2945,2,"T"
"NC_003070.9","AT1G01640",229686,"+","CG",0,0,14,0,0,4,NA,0,0,0,0,9,3,2944,2,"T"
"NC_003070.9","AT1G01640",229687,"-","CG",0,0,8,17,1,5,0,0,1,0,0,3,0,2943,2,"T"
"NC_003070.9","AT1G01640",229692,"-","CHH",0,0,7,0,0,7,0,0,1,0,0,3,0,2938,2,"T"
"NC_003070.9","AT1G01640",229695,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,2935,2,"T"
"NC_003070.9","AT1G01640",229697,"+","CHH",0,0,14,0,0,4,NA,0,0,0,0,9,3,2933,2,"T"
"NC_003070.9","AT1G01640",229700,"+","CHH",0,0,14,0,0,4,NA,0,0,0,0,9,3,2930,2,"T"
"NC_003070.9","AT1G01640",229702,"+","CG",0,0,14,0,0,3,NA,0,0,0,0,9,3,2928,2,"T"
"NC_003070.9","AT1G01640",229703,"-","CG",0,0,8,0,0,7,0,0,1,0,0,3,0,2927,2,"T"
"NC_003070.9","AT1G01640",229704,"+","CHH",0,0,14,0,0,3,NA,0,0,0,0,9,3,2926,2,"T"
"NC_003070.9","AT1G01640",229706,"+","CG",0,0,14,0,0,2,NA,0,0,0,0,9,3,2924,2,"T"
"NC_003070.9","AT1G01640",229707,"-","CG",0,0,8,0,0,7,0,0,1,0,0,3,0,2923,2,"T"
"NC_003070.9","AT1G01640",229709,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,2921,2,"T"
"NC_003070.9","AT1G01640",229712,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,2918,2,"T"
"NC_003070.9","AT1G01640",229717,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,2913,2,"T"
"NC_003070.9","AT1G01640",229719,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,2911,2,"T"
"NC_003070.9","AT1G01640",229720,"+","CHH",0,0,14,0,0,3,NA,0,0,0,0,9,3,2910,2,"T"
"NC_003070.9","AT1G01640",229723,"-","CHH",0,0,7,0,0,7,0,0,1,0,0,3,0,2907,2,"T"
"NC_003070.9","AT1G01640",229724,"-","CHH",0,0,7,0,0,7,0,0,1,0,0,3,0,2906,2,"T"
"NC_003070.9","AT1G01640",229726,"-","CHH",13,1,7,0,0,7,0,0,1,0,0,3,0,2904,2,"T"
"NC_003070.9","AT1G01640",229743,"+","CHH",0,0,14,0,0,3,NA,0,0,0,0,9,3,2887,2,"T"
"NC_003070.9","AT1G01640",229746,"+","CHH",0,0,14,0,0,3,NA,0,0,0,0,9,3,2884,2,"T"
"NC_003070.9","AT1G01640",229750,"+","CHH",0,0,14,0,0,3,NA,0,0,0,0,9,3,2880,2,"T"
"NC_003070.9","AT1G01640",229756,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,2874,2,"T"
"NC_003070.9","AT1G01640",229760,"-","CHH",0,0,8,0,0,6,0,0,1,0,0,3,0,2870,2,"T"
"NC_003070.9","AT1G01640",229762,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,2868,2,"T"
"NC_003070.9","AT1G01640",229764,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,2866,2,"T"
"NC_003070.9","AT1G01640",229765,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,2865,2,"T"
"NC_003070.9","AT1G01640",229766,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,2864,2,"T"
"NC_003070.9","AT1G01640",229774,"-","CHH",0,0,7,0,0,7,0,0,1,0,0,3,0,2856,2,"T"
"NC_003070.9","AT1G01640",229778,"+","CHH",0,0,14,0,0,3,NA,0,0,0,0,9,3,2852,2,"T"
"NC_003070.9","AT1G01640",229779,"+","CHH",0,0,14,0,0,3,NA,0,0,0,0,9,3,2851,2,"T"
"NC_003070.9","AT1G01640",229786,"-","CHH",0,0,8,0,0,7,NA,0,0,0,0,3,3,2844,2,"T"
"NC_003070.9","AT1G01640",229787,"+","CHH",0,0,14,0,0,3,NA,0,0,0,0,9,3,2843,2,"T"
"NC_003070.9","AT1G01640",229792,"-","CHH",0,0,8,0,0,7,NA,0,0,0,0,3,3,2838,2,"T"
"NC_003070.9","AT1G01640",229793,"+","CHH",0,0,14,0,0,3,NA,0,0,0,0,9,3,2837,2,"T"
"NC_003070.9","AT1G01640",229795,"+","CHH",0,0,14,0,0,3,NA,0,0,0,0,9,3,2835,2,"T"
"NC_003070.9","AT1G01640",229803,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,2827,2,"T"
"NC_003070.9","AT1G01640",229807,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,2823,2,"T"
"NC_003070.9","AT1G01640",229811,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,2819,2,"T"
"NC_003070.9","AT1G01640",229815,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,2815,2,"T"
"NC_003070.9","AT1G01640",229818,"-","CHH",0,0,7,0,0,6,0,0,1,0,0,3,0,2812,2,"T"
"NC_003070.9","AT1G01640",229820,"+","CHH",0,0,13,0,0,3,NA,0,0,0,0,9,3,2810,2,"T"
"NC_003070.9","AT1G01640",229823,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,2807,2,"T"
"NC_003070.9","AT1G01640",229827,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,2803,2,"T"
"NC_003070.9","AT1G01640",229831,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,2799,2,"T"
"NC_003070.9","AT1G01640",229832,"+","CHG",0,0,14,0,0,3,NA,0,0,0,0,9,3,2798,2,"T"
"NC_003070.9","AT1G01640",229833,"+","CG",8,1,12,33,1,2,NA,0,0,0,0,8,3,2797,2,"T"
"NC_003070.9","AT1G01640",229834,"-","CG",0,0,7,29,2,5,0,0,1,0,0,3,0,2796,2,"T"
"NC_003070.9","AT1G01640",229836,"-","CHH",0,0,8,0,0,6,0,0,1,0,0,3,0,2794,2,"T"
"NC_003070.9","AT1G01640",229838,"-","CHH",0,0,8,0,0,6,0,0,1,0,0,3,0,2792,2,"T"
"NC_003070.9","AT1G01640",229839,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,2791,2,"T"
"NC_003070.9","AT1G01640",229841,"+","CHH",0,0,14,0,0,3,0,0,1,0,0,9,0,2789,2,"T"
"NC_003070.9","AT1G01640",229844,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,2786,2,"T"
"NC_003070.9","AT1G01640",229846,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,2784,2,"T"
"NC_003070.9","AT1G01640",229852,"+","CG",0,0,14,0,0,3,0,0,1,0,0,9,0,2778,2,"T"
"NC_003070.9","AT1G01640",229853,"-","CG",0,0,7,0,0,7,0,0,1,0,0,3,0,2777,2,"T"
"NC_003070.9","AT1G01640",229856,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,2774,2,"T"
"NC_003070.9","AT1G01640",229857,"+","CHH",0,0,14,0,0,3,0,0,1,0,0,8,0,2773,2,"T"
"NC_003070.9","AT1G01640",229862,"-","CHH",0,0,7,0,0,7,0,0,1,0,0,3,0,2768,2,"T"
"NC_003070.9","AT1G01640",229863,"-","CHH",0,0,7,0,0,7,0,0,1,0,0,3,0,2767,2,"T"
"NC_003070.9","AT1G01640",229865,"-","CHH",13,1,7,0,0,7,0,0,1,0,0,3,0,2765,2,"T"
"NC_003070.9","AT1G01640",229868,"+","CHG",0,0,14,0,0,3,NA,0,0,0,0,9,3,2762,2,"T"
"NC_003070.9","AT1G01640",229870,"-","CHG",0,0,8,0,0,7,0,0,1,0,0,3,0,2760,2,"T"
"NC_003070.9","AT1G01640",229871,"+","CHH",0,0,14,0,0,3,0,0,1,0,0,9,0,2759,2,"T"
"NC_003070.9","AT1G01640",229874,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,2756,2,"T"
"NC_003070.9","AT1G01640",229875,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,2755,2,"T"
"NC_003070.9","AT1G01640",229876,"+","CHG",0,0,14,0,0,3,0,0,1,0,0,9,0,2754,2,"T"
"NC_003070.9","AT1G01640",229878,"-","CHG",0,0,7,14,1,6,0,0,1,0,0,3,0,2752,2,"T"
"NC_003070.9","AT1G01640",229879,"-","CHH",0,0,7,0,0,7,0,0,1,0,0,3,0,2751,2,"T"
"NC_003070.9","AT1G01640",229880,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,2750,2,"T"
"NC_003070.9","AT1G01640",229881,"-","CHH",0,0,8,0,0,7,0,0,1,0,0,3,0,2749,2,"T"
"NC_003070.9","AT1G01640",229887,"+","CHH",0,0,14,0,0,3,0,0,1,0,0,9,0,2743,2,"T"
"NC_003070.9","AT1G01640",229893,"-","CHH",0,0,9,0,0,6,0,0,1,0,0,3,0,2737,2,"T"
"NC_003070.9","AT1G01640",229895,"-","CHH",0,0,9,0,0,8,0,0,1,0,0,3,0,2735,2,"T"
"NC_003070.9","AT1G01640",229897,"+","CHH",0,0,14,0,0,3,0,0,1,0,0,9,0,2733,2,"T"
"NC_003070.9","AT1G01640",229900,"+","CHG",0,0,15,0,0,3,0,0,1,0,0,9,0,2730,2,"T"
"NC_003070.9","AT1G01640",229901,"+","CG",0,0,13,0,0,2,NA,0,0,11,1,8,3,2729,2,"T"
"NC_003070.9","AT1G01640",229902,"-","CG",0,0,7,0,0,8,0,0,1,0,0,3,0,2728,2,"T"
"NC_003070.9","AT1G01640",229904,"-","CHH",0,0,9,0,0,8,0,0,1,0,0,3,0,2726,2,"T"
"NC_003070.9","AT1G01640",229905,"-","CHH",0,0,9,0,0,8,0,0,1,0,0,3,0,2725,2,"T"
"NC_003070.9","AT1G01640",229906,"+","CHH",0,0,15,0,0,3,0,0,1,0,0,9,0,2724,2,"T"
"NC_003070.9","AT1G01640",229909,"+","CHH",0,0,15,0,0,3,0,0,1,0,0,9,0,2721,2,"T"
